"step-LOADING2_frame-1_var-U:0","step-LOADING2_frame-1_var-U:1","step-LOADING2_frame-1_var-U:2","step-LOADING2_frame-1_var-S:0","step-LOADING2_frame-1_var-S:1","step-LOADING2_frame-1_var-S:2","step-LOADING2_frame-1_var-S:3","step-LOADING2_frame-1_var-S:4","step-LOADING2_frame-1_var-S:5","step-LOADING2_frame-1_var-S:6","step-LOADING2_frame-1_var-S:7","step-LOADING2_frame-1_var-S:8","step-LOADING2_frame-0_var-U:0","step-LOADING2_frame-0_var-U:1","step-LOADING2_frame-0_var-U:2","step-LOADING1_frame-0_var-S:0","step-LOADING1_frame-0_var-S:1","step-LOADING1_frame-0_var-S:2","step-LOADING1_frame-0_var-S:3","step-LOADING1_frame-0_var-S:4","step-LOADING1_frame-0_var-S:5","step-LOADING1_frame-0_var-S:6","step-LOADING1_frame-0_var-S:7","step-LOADING1_frame-0_var-S:8","step-LOADING1_frame-1_var-U:0","step-LOADING1_frame-1_var-U:1","step-LOADING1_frame-1_var-U:2","step-LOADING1_frame-0_var-U:0","step-LOADING1_frame-0_var-U:1","step-LOADING1_frame-0_var-U:2","step-LOADING1_frame-1_var-S:0","step-LOADING1_frame-1_var-S:1","step-LOADING1_frame-1_var-S:2","step-LOADING1_frame-1_var-S:3","step-LOADING1_frame-1_var-S:4","step-LOADING1_frame-1_var-S:5","step-LOADING1_frame-1_var-S:6","step-LOADING1_frame-1_var-S:7","step-LOADING1_frame-1_var-S:8","step-LOADING2_frame-0_var-S:0","step-LOADING2_frame-0_var-S:1","step-LOADING2_frame-0_var-S:2","step-LOADING2_frame-0_var-S:3","step-LOADING2_frame-0_var-S:4","step-LOADING2_frame-0_var-S:5","step-LOADING2_frame-0_var-S:6","step-LOADING2_frame-0_var-S:7","step-LOADING2_frame-0_var-S:8","Points:0","Points:1","Points:2"
-0.00000e+00,2.16008e-10,0.00000e+00,2.81407e-12,-1.84983e-11,1.74162e-12,-1.84983e-11,-1.68151e-12,0.00000e+00,1.74162e-12,0.00000e+00,0.00000e+00,-0.00000e+00,-1.66095e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.66095e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.20312e-07,-3.04755e-05,2.26716e-07,-3.04755e-05,-2.08481e-06,0.00000e+00,2.26716e-07,0.00000e+00,0.00000e+00,-3.20312e-07,-3.04755e-05,2.26716e-07,-3.04755e-05,-2.08481e-06,0.00000e+00,2.26716e-07,0.00000e+00,0.00000e+00,0.00000e+00,3.16167e+01,0.00000e+00
0.00000e+00,3.68873e-10,0.00000e+00,6.93998e-12,-3.90085e-11,3.44263e-12,-3.90085e-11,-2.66063e-12,0.00000e+00,3.44263e-12,0.00000e+00,0.00000e+00,0.00000e+00,-1.65900e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.65900e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.39800e-07,-4.37233e-05,2.38227e-07,-4.37233e-05,-2.94538e-06,0.00000e+00,2.38227e-07,0.00000e+00,0.00000e+00,-1.39800e-07,-4.37233e-05,2.38227e-07,-4.37233e-05,-2.94538e-06,0.00000e+00,2.38227e-07,0.00000e+00,0.00000e+00,0.00000e+00,2.61797e+01,0.00000e+00
-0.00000e+00,6.43800e-10,0.00000e+00,1.16536e-11,-7.44120e-11,2.80487e-12,-7.44120e-11,-6.58035e-12,0.00000e+00,2.80487e-12,0.00000e+00,0.00000e+00,-0.00000e+00,-1.65671e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.65671e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.24637e-06,-6.07191e-05,3.61123e-07,-6.07191e-05,-3.73464e-06,0.00000e+00,3.61123e-07,0.00000e+00,0.00000e+00,1.24637e-06,-6.07191e-05,3.61123e-07,-6.07191e-05,-3.73464e-06,0.00000e+00,3.61123e-07,0.00000e+00,0.00000e+00,0.00000e+00,2.16928e+01,0.00000e+00
0.00000e+00,1.04295e-09,0.00000e+00,3.35093e-11,-1.56500e-10,3.00731e-12,-1.56500e-10,-4.27907e-13,0.00000e+00,3.00731e-12,0.00000e+00,0.00000e+00,0.00000e+00,-1.65396e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.65396e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.49938e-06,-8.87543e-05,8.06798e-07,-8.87543e-05,-6.15421e-06,0.00000e+00,8.06798e-07,0.00000e+00,0.00000e+00,3.49938e-06,-8.87543e-05,8.06798e-07,-8.87543e-05,-6.15421e-06,0.00000e+00,8.06798e-07,0.00000e+00,0.00000e+00,0.00000e+00,1.79899e+01,0.00000e+00
0.00000e+00,1.99736e-09,0.00000e+00,4.97591e-11,-3.09222e-10,1.00622e-11,-3.09222e-10,-2.60504e-11,0.00000e+00,1.00622e-11,0.00000e+00,0.00000e+00,0.00000e+00,-1.65040e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.65040e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.42966e-07,-1.26413e-04,1.34615e-06,-1.26413e-04,-1.45073e-05,0.00000e+00,1.34615e-06,0.00000e+00,0.00000e+00,2.42966e-07,-1.26413e-04,1.34615e-06,-1.26413e-04,-1.45073e-05,0.00000e+00,1.34615e-06,0.00000e+00,0.00000e+00,0.00000e+00,1.49341e+01,0.00000e+00
-0.00000e+00,2.93798e-09,0.00000e+00,3.57850e-11,-6.41416e-10,3.82236e-11,-6.41416e-10,-6.08391e-11,0.00000e+00,3.82236e-11,0.00000e+00,0.00000e+00,-0.00000e+00,-1.64694e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.64694e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.53968e-06,-1.83395e-04,3.02442e-06,-1.83395e-04,-1.11933e-05,0.00000e+00,3.02442e-06,0.00000e+00,0.00000e+00,-2.53968e-06,-1.83395e-04,3.02442e-06,-1.83395e-04,-1.11933e-05,0.00000e+00,3.02442e-06,0.00000e+00,0.00000e+00,0.00000e+00,1.24123e+01,0.00000e+00
0.00000e+00,4.83554e-09,0.00000e+00,1.22738e-10,-1.33176e-09,1.09726e-10,-1.33176e-09,-1.07231e-10,0.00000e+00,1.09726e-10,0.00000e+00,0.00000e+00,0.00000e+00,-1.64255e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.64255e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.65446e-06,-2.62031e-04,4.73361e-06,-2.62031e-04,-1.40030e-05,0.00000e+00,4.73361e-06,0.00000e+00,0.00000e+00,-3.65446e-06,-2.62031e-04,4.73361e-06,-2.62031e-04,-1.40030e-05,0.00000e+00,4.73361e-06,0.00000e+00,0.00000e+00,0.00000e+00,1.03311e+01,0.00000e+00
-0.00000e+00,7.96634e-09,0.00000e+00,3.18081e-10,-2.52235e-09,2.61014e-10,-2.52235e-09,-1.93246e-10,0.00000e+00,2.61014e-10,0.00000e+00,0.00000e+00,-0.00000e+00,-1.63747e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.63747e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.91769e-06,-3.63047e-04,6.33230e-06,-3.63047e-04,-2.07715e-05,0.00000e+00,6.33230e-06,0.00000e+00,0.00000e+00,-2.91769e-06,-3.63047e-04,6.33230e-06,-3.63047e-04,-2.07715e-05,0.00000e+00,6.33230e-06,0.00000e+00,0.00000e+00,0.00000e+00,8.61365e+00,0.00000e+00
0.00000e+00,1.31048e-08,0.00000e+00,7.84138e-10,-4.88010e-09,6.56165e-10,-4.88010e-09,-4.47956e-10,0.00000e+00,6.56165e-10,0.00000e+00,0.00000e+00,0.00000e+00,-1.63164e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.63164e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.33710e-06,-4.95562e-04,8.44690e-06,-4.95562e-04,-3.13203e-05,0.00000e+00,8.44690e-06,0.00000e+00,0.00000e+00,-3.33710e-06,-4.95562e-04,8.44690e-06,-4.95562e-04,-3.13203e-05,0.00000e+00,8.44690e-06,0.00000e+00,0.00000e+00,0.00000e+00,7.19628e+00,0.00000e+00
-0.00000e+00,2.14866e-08,0.00000e+00,1.37790e-09,-9.25260e-09,1.54239e-09,-9.25260e-09,-9.45886e-10,0.00000e+00,1.54239e-09,0.00000e+00,0.00000e+00,-0.00000e+00,-1.62512e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.62512e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.48827e-06,-6.63619e-04,1.13349e-05,-6.63619e-04,-4.13267e-05,0.00000e+00,1.13349e-05,0.00000e+00,0.00000e+00,-7.48827e-06,-6.63619e-04,1.13349e-05,-6.63619e-04,-4.13267e-05,0.00000e+00,1.13349e-05,0.00000e+00,0.00000e+00,0.00000e+00,6.02659e+00,0.00000e+00
0.00000e+00,3.34634e-08,0.00000e+00,3.56348e-09,-1.79187e-08,3.24126e-09,-1.79187e-08,-1.38884e-09,0.00000e+00,3.24126e-09,0.00000e+00,0.00000e+00,0.00000e+00,-1.61810e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.61810e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.75123e-06,-8.81349e-04,1.76728e-05,-8.81349e-04,-4.14918e-05,0.00000e+00,1.76728e-05,0.00000e+00,0.00000e+00,4.75123e-06,-8.81349e-04,1.76728e-05,-8.81349e-04,-4.14918e-05,0.00000e+00,1.76728e-05,0.00000e+00,0.00000e+00,0.00000e+00,5.06129e+00,0.00000e+00
0.00000e+00,5.52268e-08,0.00000e+00,7.48490e-09,-3.46584e-08,7.14244e-09,-3.46584e-08,-2.73922e-09,0.00000e+00,7.14244e-09,0.00000e+00,0.00000e+00,0.00000e+00,-1.61008e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.61008e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.90108e-06,-1.16348e-03,1.92375e-05,-1.16348e-03,-7.45461e-05,0.00000e+00,1.92375e-05,0.00000e+00,0.00000e+00,1.90108e-06,-1.16348e-03,1.92375e-05,-1.16348e-03,-7.45461e-05,0.00000e+00,1.92375e-05,0.00000e+00,0.00000e+00,0.00000e+00,4.26468e+00,0.00000e+00
-0.00000e+00,9.03176e-08,0.00000e+00,2.05089e-08,-7.41895e-08,1.59009e-08,-7.41895e-08,-6.62541e-09,0.00000e+00,1.59009e-08,0.00000e+00,0.00000e+00,-0.00000e+00,-1.60149e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.60149e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.13092e-05,-1.53955e-03,2.82981e-05,-1.53955e-03,-6.92670e-05,0.00000e+00,2.82981e-05,0.00000e+00,0.00000e+00,3.13092e-05,-1.53955e-03,2.82981e-05,-1.53955e-03,-6.92670e-05,0.00000e+00,2.82981e-05,0.00000e+00,0.00000e+00,0.00000e+00,3.60726e+00,0.00000e+00
0.00000e+00,1.60446e-07,0.00000e+00,4.15655e-08,-1.48447e-07,2.93958e-08,-1.48447e-07,-1.46638e-08,0.00000e+00,2.93958e-08,0.00000e+00,0.00000e+00,0.00000e+00,-1.59170e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.59170e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.11256e-05,-1.94499e-03,3.99652e-05,-1.94499e-03,-1.18277e-04,0.00000e+00,3.99652e-05,0.00000e+00,0.00000e+00,5.11256e-05,-1.94499e-03,3.99652e-05,-1.94499e-03,-1.18277e-04,0.00000e+00,3.99652e-05,0.00000e+00,0.00000e+00,0.00000e+00,3.06473e+00,0.00000e+00
-0.00000e+00,2.68035e-07,0.00000e+00,3.81232e-08,-3.02628e-07,5.78122e-08,-3.02628e-07,-4.45606e-08,0.00000e+00,5.78122e-08,0.00000e+00,0.00000e+00,-0.00000e+00,-1.58197e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.58197e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.75691e-05,-2.53200e-03,7.66741e-05,-2.53200e-03,-1.31000e-04,0.00000e+00,7.66741e-05,0.00000e+00,0.00000e+00,1.75691e-05,-2.53200e-03,7.66741e-05,-2.53200e-03,-1.31000e-04,0.00000e+00,7.66741e-05,0.00000e+00,0.00000e+00,0.00000e+00,2.61700e+00,0.00000e+00
-0.00000e+00,4.06458e-07,0.00000e+00,5.57551e-08,-5.74081e-07,9.23987e-08,-5.74081e-07,-2.08429e-08,0.00000e+00,9.23987e-08,0.00000e+00,0.00000e+00,-0.00000e+00,-1.57192e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.57192e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.46644e-06,-3.27371e-03,1.31133e-04,-3.27371e-03,-2.74072e-05,0.00000e+00,1.31133e-04,0.00000e+00,0.00000e+00,1.46644e-06,-3.27371e-03,1.31133e-04,-3.27371e-03,-2.74072e-05,0.00000e+00,1.31133e-04,0.00000e+00,0.00000e+00,0.00000e+00,2.24751e+00,0.00000e+00
-0.00000e+00,6.37931e-07,0.00000e+00,4.76513e-08,-9.11809e-07,9.74137e-08,-9.11809e-07,-8.50983e-08,0.00000e+00,9.74137e-08,0.00000e+00,0.00000e+00,-0.00000e+00,-1.56099e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.56099e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.40642e-05,-4.07874e-03,1.78268e-04,-4.07874e-03,-1.49863e-04,0.00000e+00,1.78268e-04,0.00000e+00,0.00000e+00,2.40642e-05,-4.07874e-03,1.78268e-04,-4.07874e-03,-1.49863e-04,0.00000e+00,1.78268e-04,0.00000e+00,0.00000e+00,0.00000e+00,1.94258e+00,0.00000e+00
0.00000e+00,9.00979e-07,0.00000e+00,2.86600e-09,-1.34783e-06,8.16544e-08,-1.34783e-06,-7.39171e-08,0.00000e+00,8.16544e-08,0.00000e+00,0.00000e+00,-0.00000e+00,-1.55005e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.55005e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.84729e-05,-4.98435e-03,2.48845e-04,-4.98435e-03,-8.82123e-05,0.00000e+00,2.48845e-04,0.00000e+00,0.00000e+00,7.84729e-05,-4.98435e-03,2.48845e-04,-4.98435e-03,-8.82123e-05,0.00000e+00,2.48845e-04,0.00000e+00,0.00000e+00,0.00000e+00,1.69094e+00,0.00000e+00
0.00000e+00,1.19933e-06,0.00000e+00,-5.66094e-09,-1.96683e-06,2.71879e-08,-1.96683e-06,-4.93159e-08,0.00000e+00,2.71879e-08,0.00000e+00,0.00000e+00,-0.00000e+00,-1.53923e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.53923e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.11677e-04,-6.05172e-03,3.40915e-04,-6.05172e-03,-1.53394e-05,0.00000e+00,3.40915e-04,0.00000e+00,0.00000e+00,2.11677e-04,-6.05172e-03,3.40915e-04,-6.05172e-03,-1.53394e-05,0.00000e+00,3.40915e-04,0.00000e+00,0.00000e+00,0.00000e+00,1.48327e+00,0.00000e+00
-0.00000e+00,1.61926e-06,0.00000e+00,-2.72993e-08,-2.74721e-06,-9.82504e-08,-2.74721e-06,-1.54236e-07,0.00000e+00,-9.82504e-08,0.00000e+00,0.00000e+00,-0.00000e+00,-1.52721e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.52721e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.63848e-04,-7.45947e-03,4.17957e-04,-7.45947e-03,-2.96829e-04,0.00000e+00,4.17957e-04,0.00000e+00,0.00000e+00,4.63848e-04,-7.45947e-03,4.17957e-04,-7.45947e-03,-2.96829e-04,0.00000e+00,4.17957e-04,0.00000e+00,0.00000e+00,0.00000e+00,1.31189e+00,0.00000e+00
0.00000e+00,2.05149e-06,0.00000e+00,-2.76677e-07,-3.32421e-06,-2.63280e-07,-3.32421e-06,-1.68497e-07,0.00000e+00,-2.63280e-07,0.00000e+00,0.00000e+00,0.00000e+00,-1.51525e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.51525e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.42614e-04,-8.65725e-03,4.39819e-04,-8.65725e-03,-4.87782e-04,0.00000e+00,4.39819e-04,0.00000e+00,0.00000e+00,3.42614e-04,-8.65725e-03,4.39819e-04,-8.65725e-03,-4.87782e-04,0.00000e+00,4.39819e-04,0.00000e+00,0.00000e+00,0.00000e+00,1.17045e+00,0.00000e+00
-0.00000e+00,2.41429e-06,0.00000e+00,-5.53435e-07,-4.12874e-06,-4.98552e-07,-4.12874e-06,-1.06119e-07,0.00000e+00,-4.98552e-07,0.00000e+00,0.00000e+00,-0.00000e+00,-1.50469e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.50469e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.60922e-04,-1.03047e-02,5.09937e-04,-1.03047e-02,-1.87775e-04,0.00000e+00,5.09937e-04,0.00000e+00,0.00000e+00,3.60922e-04,-1.03047e-02,5.09937e-04,-1.03047e-02,-1.87775e-04,0.00000e+00,5.09937e-04,0.00000e+00,0.00000e+00,0.00000e+00,1.05374e+00,0.00000e+00
0.00000e+00,2.82998e-06,0.00000e+00,-7.60177e-07,-5.06626e-06,-7.65901e-07,-5.06626e-06,-1.19083e-07,0.00000e+00,-7.65901e-07,0.00000e+00,0.00000e+00,0.00000e+00,-1.49359e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.49359e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.72582e-04,-1.22285e-02,5.19187e-04,-1.22285e-02,-2.64829e-04,0.00000e+00,5.19187e-04,0.00000e+00,0.00000e+00,3.72582e-04,-1.22285e-02,5.19187e-04,-1.22285e-02,-2.64829e-04,0.00000e+00,5.19187e-04,0.00000e+00,0.00000e+00,0.00000e+00,9.55479e-01,0.00000e+00
-0.00000e+00,3.30525e-06,0.00000e+00,-9.22676e-07,-5.83902e-06,-1.00755e-06,-5.83902e-06,-1.62536e-07,0.00000e+00,-1.00755e-06,0.00000e+00,0.00000e+00,-0.00000e+00,-1.48098e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.48098e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.72451e-04,-1.41504e-02,3.58460e-04,-1.41504e-02,-4.27159e-04,0.00000e+00,3.58460e-04,0.00000e+00,0.00000e+00,2.72451e-04,-1.41504e-02,3.58460e-04,-1.41504e-02,-4.27159e-04,0.00000e+00,3.58460e-04,0.00000e+00,0.00000e+00,0.00000e+00,8.59931e-01,0.00000e+00
-0.00000e+00,3.84226e-06,0.00000e+00,-1.05570e-06,-6.57861e-06,-1.27864e-06,-6.57861e-06,-1.41969e-07,0.00000e+00,-1.27864e-06,0.00000e+00,0.00000e+00,-0.00000e+00,-1.46657e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.46657e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.79837e-05,-1.64070e-02,3.48849e-05,-1.64070e-02,-6.69308e-04,0.00000e+00,3.48849e-05,0.00000e+00,0.00000e+00,5.79837e-05,-1.64070e-02,3.48849e-05,-1.64070e-02,-6.69308e-04,0.00000e+00,3.48849e-05,0.00000e+00,0.00000e+00,0.00000e+00,7.64383e-01,0.00000e+00
-0.00000e+00,4.45593e-06,0.00000e+00,-1.28808e-06,-7.02515e-06,-1.50642e-06,-7.02515e-06,-1.07523e-07,0.00000e+00,-1.50642e-06,0.00000e+00,0.00000e+00,-0.00000e+00,-1.44979e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.44979e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.44697e-04,-1.88665e-02,-6.59973e-04,-1.88665e-02,-1.07259e-03,0.00000e+00,-6.59973e-04,0.00000e+00,0.00000e+00,-7.44697e-04,-1.88665e-02,-6.59973e-04,-1.88665e-02,-1.07259e-03,0.00000e+00,-6.59973e-04,0.00000e+00,0.00000e+00,0.00000e+00,6.68835e-01,0.00000e+00
0.00000e+00,5.02695e-06,0.00000e+00,-1.45327e-06,-7.22381e-06,-1.50206e-06,-7.22381e-06,-2.22559e-07,0.00000e+00,-1.50206e-06,0.00000e+00,0.00000e+00,0.00000e+00,-1.43203e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.43203e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.12538e-03,-2.15983e-02,-1.97668e-03,-2.15983e-02,-8.42610e-04,0.00000e+00,-1.97668e-03,0.00000e+00,0.00000e+00,-2.12538e-03,-2.15983e-02,-1.97668e-03,-2.15983e-02,-8.42610e-04,0.00000e+00,-1.97668e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.73288e-01,0.00000e+00
0.00000e+00,5.65110e-06,0.00000e+00,-9.35961e-07,-7.59006e-06,-1.23396e-06,-7.59006e-06,-2.32769e-07,0.00000e+00,-1.23396e-06,0.00000e+00,0.00000e+00,0.00000e+00,-1.41198e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.41198e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.02649e-03,-2.46203e-02,-4.14475e-03,-2.46203e-02,-9.32479e-04,0.00000e+00,-4.14475e-03,0.00000e+00,0.00000e+00,-4.02649e-03,-2.46203e-02,-4.14475e-03,-2.46203e-02,-9.32479e-04,0.00000e+00,-4.14475e-03,0.00000e+00,0.00000e+00,0.00000e+00,4.77740e-01,0.00000e+00
-0.00000e+00,6.35051e-06,0.00000e+00,1.06028e-07,-7.56257e-06,-3.87631e-07,-7.56257e-06,-2.31586e-07,0.00000e+00,-3.87631e-07,0.00000e+00,0.00000e+00,0.00000e+00,-1.39017e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.39017e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.39931e-03,-2.75586e-02,-7.96074e-03,-2.75586e-02,-1.25125e-03,0.00000e+00,-7.96074e-03,0.00000e+00,0.00000e+00,-7.39931e-03,-2.75586e-02,-7.96074e-03,-2.75586e-02,-1.25125e-03,0.00000e+00,-7.96074e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.82192e-01,0.00000e+00
0.00000e+00,7.11589e-06,0.00000e+00,2.29878e-06,-8.21570e-06,1.54627e-06,-8.21570e-06,-4.42961e-07,0.00000e+00,1.54627e-06,0.00000e+00,0.00000e+00,-0.00000e+00,-1.36826e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-0.00000e+00,-1.36826e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.23548e-02,-2.93550e-02,-1.31458e-02,-2.93550e-02,-1.26978e-03,0.00000e+00,-1.31458e-02,0.00000e+00,0.00000e+00,-1.23548e-02,-2.93550e-02,-1.31458e-02,-2.93550e-02,-1.26978e-03,0.00000e+00,-1.31458e-02,0.00000e+00,0.00000e+00,0.00000e+00,2.86644e-01,0.00000e+00
