"step-LOADING2_frame-0_var-U:0","step-LOADING2_frame-0_var-U:1","step-LOADING2_frame-0_var-U:2","step-LOADING1_frame-0_var-S:0","step-LOADING1_frame-0_var-S:1","step-LOADING1_frame-0_var-S:2","step-LOADING1_frame-0_var-S:3","step-LOADING1_frame-0_var-S:4","step-LOADING1_frame-0_var-S:5","step-LOADING1_frame-0_var-S:6","step-LOADING1_frame-0_var-S:7","step-LOADING1_frame-0_var-S:8","step-LOADING2_frame-0_var-S:0","step-LOADING2_frame-0_var-S:1","step-LOADING2_frame-0_var-S:2","step-LOADING2_frame-0_var-S:3","step-LOADING2_frame-0_var-S:4","step-LOADING2_frame-0_var-S:5","step-LOADING2_frame-0_var-S:6","step-LOADING2_frame-0_var-S:7","step-LOADING2_frame-0_var-S:8","step-LOADING1_frame-0_var-U:0","step-LOADING1_frame-0_var-U:1","step-LOADING1_frame-0_var-U:2","step-LOADING2_frame-1_var-U:0","step-LOADING2_frame-1_var-U:1","step-LOADING2_frame-1_var-U:2","step-LOADING2_frame-1_var-S:0","step-LOADING2_frame-1_var-S:1","step-LOADING2_frame-1_var-S:2","step-LOADING2_frame-1_var-S:3","step-LOADING2_frame-1_var-S:4","step-LOADING2_frame-1_var-S:5","step-LOADING2_frame-1_var-S:6","step-LOADING2_frame-1_var-S:7","step-LOADING2_frame-1_var-S:8","step-LOADING1_frame-1_var-S:0","step-LOADING1_frame-1_var-S:1","step-LOADING1_frame-1_var-S:2","step-LOADING1_frame-1_var-S:3","step-LOADING1_frame-1_var-S:4","step-LOADING1_frame-1_var-S:5","step-LOADING1_frame-1_var-S:6","step-LOADING1_frame-1_var-S:7","step-LOADING1_frame-1_var-S:8","step-LOADING1_frame-1_var-U:0","step-LOADING1_frame-1_var-U:1","step-LOADING1_frame-1_var-U:2","Points:0","Points:1","Points:2"
-2.59179e-05,-3.94435e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.06162e-07,-2.00940e-07,-2.48724e-07,-2.00940e-07,-1.64272e-08,0.00000e+00,-2.48724e-07,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.19397e-06,-2.39670e-07,0.00000e+00,-1.15828e-07,-1.14277e-09,1.48906e-08,-1.14277e-09,1.36507e-08,0.00000e+00,1.48906e-08,0.00000e+00,0.00000e+00,6.06162e-07,-2.00940e-07,-2.48724e-07,-2.00940e-07,-1.64272e-08,0.00000e+00,-2.48724e-07,0.00000e+00,0.00000e+00,-2.59179e-05,-3.94435e-05,0.00000e+00,4.69571e+01,0.00000e+00,0.00000e+00
-3.50909e-05,-6.53013e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.47440e-07,-2.52627e-07,-4.91841e-07,-2.52627e-07,-1.08817e-07,0.00000e+00,-4.91841e-07,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.43777e-06,-2.65015e-07,0.00000e+00,-1.90616e-07,-4.24899e-09,3.26292e-08,-4.24899e-09,2.24445e-08,0.00000e+00,3.26292e-08,0.00000e+00,0.00000e+00,7.47440e-07,-2.52627e-07,-4.91841e-07,-2.52627e-07,-1.08817e-07,0.00000e+00,-4.91841e-07,0.00000e+00,0.00000e+00,-3.50909e-05,-6.53013e-05,0.00000e+00,3.89350e+01,0.00000e+00,0.00000e+00
-4.47255e-05,-9.72458e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,8.30769e-07,-1.65195e-07,-8.16638e-07,-1.65195e-07,1.43570e-07,0.00000e+00,-8.16638e-07,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.00217e-06,-2.51932e-07,0.00000e+00,-3.25259e-07,4.85619e-09,5.93742e-08,4.85619e-09,8.40547e-09,0.00000e+00,5.93742e-08,0.00000e+00,0.00000e+00,8.30769e-07,-1.65195e-07,-8.16638e-07,-1.65195e-07,1.43570e-07,0.00000e+00,-8.16638e-07,0.00000e+00,0.00000e+00,-4.47255e-05,-9.72458e-05,0.00000e+00,3.23135e+01,0.00000e+00,0.00000e+00
-5.44960e-05,-1.38783e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.23032e-07,-2.98240e-07,-1.20658e-06,-2.98240e-07,6.95972e-07,0.00000e+00,-1.20658e-06,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.53702e-06,-3.06312e-07,0.00000e+00,-5.44195e-07,2.34512e-08,1.04326e-07,2.34512e-08,9.62848e-09,0.00000e+00,1.04326e-07,0.00000e+00,0.00000e+00,9.23032e-07,-2.98240e-07,-1.20658e-06,-2.98240e-07,6.95972e-07,0.00000e+00,-1.20658e-06,0.00000e+00,0.00000e+00,-5.44960e-05,-1.38783e-04,0.00000e+00,2.68480e+01,0.00000e+00,0.00000e+00
-6.54710e-05,-1.87235e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.91624e-07,-6.28486e-07,-1.73993e-06,-6.28486e-07,1.08759e-06,0.00000e+00,-1.73993e-06,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.12402e-05,-3.11587e-07,0.00000e+00,-9.11502e-07,4.15139e-08,1.85033e-07,4.15139e-08,5.19247e-08,0.00000e+00,1.85033e-07,0.00000e+00,0.00000e+00,9.91624e-07,-6.28486e-07,-1.73993e-06,-6.28486e-07,1.08759e-06,0.00000e+00,-1.73993e-06,0.00000e+00,0.00000e+00,-6.54710e-05,-1.87235e-04,0.00000e+00,2.23368e+01,0.00000e+00,0.00000e+00
-7.82874e-05,-2.45280e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.03365e-06,-9.11767e-07,-2.54064e-06,-9.11767e-07,1.55902e-06,0.00000e+00,-2.54064e-06,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.63976e-05,-1.25435e-07,0.00000e+00,-1.53082e-06,7.86375e-08,3.35667e-07,7.86375e-08,8.71105e-08,0.00000e+00,3.35667e-07,0.00000e+00,0.00000e+00,1.03365e-06,-9.11767e-07,-2.54064e-06,-9.11767e-07,1.55902e-06,0.00000e+00,-2.54064e-06,0.00000e+00,0.00000e+00,-7.82874e-05,-2.45280e-04,0.00000e+00,1.86133e+01,0.00000e+00,0.00000e+00
-9.20003e-05,-3.13391e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.77082e-07,-1.20018e-06,-3.84650e-06,-1.20018e-06,2.45631e-06,0.00000e+00,-3.84650e-06,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.34423e-05,1.90414e-07,0.00000e+00,-2.54588e-06,1.18114e-07,5.95904e-07,1.18114e-07,1.34534e-07,0.00000e+00,5.95904e-07,0.00000e+00,0.00000e+00,7.77082e-07,-1.20018e-06,-3.84650e-06,-1.20018e-06,2.45631e-06,0.00000e+00,-3.84650e-06,0.00000e+00,0.00000e+00,-9.20003e-05,-3.13391e-04,0.00000e+00,1.55398e+01,0.00000e+00,0.00000e+00
-1.05891e-04,-3.96343e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.17037e-07,-1.41870e-06,-5.49751e-06,-1.41870e-06,3.56401e-06,0.00000e+00,-5.49751e-06,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.31737e-05,7.01398e-07,0.00000e+00,-4.45380e-06,2.24366e-07,1.00692e-06,2.24366e-07,1.86728e-07,0.00000e+00,1.00692e-06,0.00000e+00,0.00000e+00,-1.17037e-07,-1.41870e-06,-5.49751e-06,-1.41870e-06,3.56401e-06,0.00000e+00,-5.49751e-06,0.00000e+00,0.00000e+00,-1.05891e-04,-3.96343e-04,0.00000e+00,1.30030e+01,0.00000e+00,0.00000e+00
-1.17422e-04,-4.95388e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.06324e-06,-2.73464e-06,-7.39915e-06,-2.73464e-06,4.33967e-06,0.00000e+00,-7.39915e-06,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.76221e-05,1.03741e-06,0.00000e+00,-7.63145e-06,3.20232e-07,1.69628e-06,3.20232e-07,6.03016e-07,0.00000e+00,1.69628e-06,0.00000e+00,0.00000e+00,-1.06324e-06,-2.73464e-06,-7.39915e-06,-2.73464e-06,4.33967e-06,0.00000e+00,-7.39915e-06,0.00000e+00,0.00000e+00,-1.17422e-04,-4.95388e-04,0.00000e+00,1.09091e+01,0.00000e+00,0.00000e+00
-1.29521e-04,-6.05815e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.30391e-06,-4.14611e-06,-1.01516e-05,-4.14611e-06,6.28820e-06,0.00000e+00,-1.01516e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.76584e-05,1.75703e-06,0.00000e+00,-1.29050e-05,6.41796e-07,2.87187e-06,6.41796e-07,9.59062e-07,0.00000e+00,2.87187e-06,0.00000e+00,0.00000e+00,-4.30391e-06,-4.14611e-06,-1.01516e-05,-4.14611e-06,6.28820e-06,0.00000e+00,-1.01516e-05,0.00000e+00,0.00000e+00,-1.29521e-04,-6.05815e-04,0.00000e+00,9.18077e+00,0.00000e+00,0.00000e+00
-1.39802e-04,-7.39417e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-8.17788e-06,-6.81979e-06,-1.43102e-05,-6.81979e-06,9.62238e-06,0.00000e+00,-1.43102e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.61301e-05,4.50313e-06,0.00000e+00,-2.07801e-05,7.30331e-07,4.75001e-06,7.30331e-07,2.31032e-06,0.00000e+00,4.75001e-06,0.00000e+00,0.00000e+00,-8.17788e-06,-6.81979e-06,-1.43102e-05,-6.81979e-06,9.62238e-06,0.00000e+00,-1.43102e-05,0.00000e+00,0.00000e+00,-1.39802e-04,-7.39417e-04,0.00000e+00,7.75420e+00,0.00000e+00,0.00000e+00
-1.43497e-04,-8.86717e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.11929e-05,-2.50036e-06,-1.91090e-05,-2.50036e-06,1.21390e-05,0.00000e+00,-1.91090e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.29484e-04,6.04562e-06,0.00000e+00,-3.47818e-05,1.32216e-06,8.10997e-06,1.32216e-06,1.35097e-07,0.00000e+00,8.10997e-06,0.00000e+00,0.00000e+00,-2.11929e-05,-2.50036e-06,-1.91090e-05,-2.50036e-06,1.21390e-05,0.00000e+00,-1.91090e-05,0.00000e+00,0.00000e+00,-1.43497e-04,-8.86717e-04,0.00000e+00,6.57671e+00,0.00000e+00,0.00000e+00
-1.37809e-04,-1.06235e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.57440e-05,-1.33471e-05,-2.41306e-05,-1.33471e-05,1.39811e-05,0.00000e+00,-2.41306e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.84690e-04,1.18610e-05,0.00000e+00,-5.87533e-05,1.06052e-06,1.37157e-05,1.06052e-06,8.39622e-06,0.00000e+00,1.37157e-05,0.00000e+00,0.00000e+00,-2.57440e-05,-1.33471e-05,-2.41306e-05,-1.33471e-05,1.39811e-05,0.00000e+00,-2.41306e-05,0.00000e+00,0.00000e+00,-1.37809e-04,-1.06235e-03,0.00000e+00,5.60480e+00,0.00000e+00,0.00000e+00
-1.28188e-04,-1.24628e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.69711e-05,-1.20729e-05,-3.18040e-05,-1.20729e-05,-1.93925e-07,0.00000e+00,-3.18040e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.44329e-04,1.62098e-05,0.00000e+00,-9.75799e-05,-1.37876e-06,2.28693e-05,-1.37876e-06,8.27887e-06,0.00000e+00,2.28693e-05,0.00000e+00,0.00000e+00,-5.69711e-05,-1.20729e-05,-3.18040e-05,-1.20729e-05,-1.93925e-07,0.00000e+00,-3.18040e-05,0.00000e+00,0.00000e+00,-1.28188e-04,-1.24628e-03,0.00000e+00,4.80259e+00,0.00000e+00,0.00000e+00
-1.00511e-04,-1.45620e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.00056e-04,-1.26358e-05,-3.71996e-05,-1.26358e-05,8.18463e-06,0.00000e+00,-3.71996e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.30740e-04,2.60278e-05,0.00000e+00,-1.55484e-04,-3.91788e-07,3.65063e-05,-3.91788e-07,1.11284e-05,0.00000e+00,3.65063e-05,0.00000e+00,0.00000e+00,-1.00056e-04,-1.26358e-05,-3.71996e-05,-1.26358e-05,8.18463e-06,0.00000e+00,-3.71996e-05,0.00000e+00,0.00000e+00,-1.00511e-04,-1.45620e-03,0.00000e+00,4.14044e+00,0.00000e+00,0.00000e+00
-5.49539e-05,-1.68902e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.54709e-04,-2.24361e-05,-3.98251e-05,-2.24361e-05,1.48399e-05,0.00000e+00,-3.98251e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.43259e-04,4.03395e-05,0.00000e+00,-2.32935e-04,6.66723e-08,5.68334e-05,6.66723e-08,2.16978e-05,0.00000e+00,5.68334e-05,0.00000e+00,0.00000e+00,-1.54709e-04,-2.24361e-05,-3.98251e-05,-2.24361e-05,1.48399e-05,0.00000e+00,-3.98251e-05,0.00000e+00,0.00000e+00,-5.49539e-05,-1.68902e-03,0.00000e+00,3.59389e+00,0.00000e+00,0.00000e+00
7.16907e-06,-1.92911e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.48312e-04,-2.51700e-05,-4.33216e-05,-2.51700e-05,1.06440e-05,0.00000e+00,-4.33216e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.76842e-04,6.18513e-05,0.00000e+00,-3.43627e-04,-2.68228e-06,8.67103e-05,-2.68228e-06,2.74985e-05,0.00000e+00,8.67103e-05,0.00000e+00,0.00000e+00,-2.48312e-04,-2.51700e-05,-4.33216e-05,-2.51700e-05,1.06440e-05,0.00000e+00,-4.33216e-05,0.00000e+00,0.00000e+00,7.16907e-06,-1.92911e-03,0.00000e+00,3.14277e+00,0.00000e+00,0.00000e+00
9.47948e-05,-2.18445e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.76615e-04,-2.41040e-05,-4.37623e-05,-2.41040e-05,1.02434e-05,0.00000e+00,-4.37623e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,7.37424e-04,9.04384e-05,0.00000e+00,-4.93255e-04,-3.46313e-06,1.27214e-04,-3.46313e-06,3.10312e-05,0.00000e+00,1.27214e-04,0.00000e+00,0.00000e+00,-3.76615e-04,-2.41040e-05,-4.37623e-05,-2.41040e-05,1.02434e-05,0.00000e+00,-4.37623e-05,0.00000e+00,0.00000e+00,9.47948e-05,-2.18445e-03,0.00000e+00,2.77042e+00,0.00000e+00,0.00000e+00
2.10731e-04,-2.44398e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-5.45369e-04,-3.09797e-05,-4.06598e-05,-3.09797e-05,2.46547e-05,0.00000e+00,-4.06598e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,9.28512e-04,1.29475e-04,0.00000e+00,-6.97319e-04,-2.39091e-06,1.75231e-04,-2.39091e-06,4.35236e-05,0.00000e+00,1.75231e-04,0.00000e+00,0.00000e+00,-5.45369e-04,-3.09797e-05,-4.06598e-05,-3.09797e-05,2.46547e-05,0.00000e+00,-4.06598e-05,0.00000e+00,0.00000e+00,2.10731e-04,-2.44398e-03,0.00000e+00,2.46307e+00,0.00000e+00,0.00000e+00
3.57049e-04,-2.70857e-03,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.79602e-04,-2.46436e-05,-2.58526e-05,-2.46436e-05,4.21217e-05,0.00000e+00,-2.58526e-05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.15154e-03,1.79112e-04,0.00000e+00,-9.63156e-04,1.30752e-05,2.36804e-04,1.30752e-05,4.93328e-05,0.00000e+00,2.36804e-04,0.00000e+00,0.00000e+00,-7.79602e-04,-2.46436e-05,-2.58526e-05,-2.46436e-05,4.21217e-05,0.00000e+00,-2.58526e-05,0.00000e+00,0.00000e+00,3.57049e-04,-2.70857e-03,0.00000e+00,2.20939e+00,0.00000e+00,0.00000e+00
5.82169e-03,-1.12554e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.99309e-02,-2.99425e-02,-2.00509e-02,-2.99425e-02,4.46105e-04,0.00000e+00,-2.00509e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,5.70872e-03,-8.97025e-02,0.00000e+00,-1.07954e-02,-7.22714e-04,-1.06370e-02,-7.22714e-04,-4.43395e-04,0.00000e+00,-1.06370e-02,0.00000e+00,0.00000e+00,-1.99309e-02,-2.99425e-02,-2.00509e-02,-2.99425e-02,4.46105e-04,0.00000e+00,-2.00509e-02,0.00000e+00,0.00000e+00,5.82169e-03,-1.12554e-01,0.00000e+00,3.22581e-02,-6.66667e-02,0.00000e+00
1.17363e-02,-1.09434e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.97795e-02,-2.96380e-02,-1.97579e-02,-2.96380e-02,9.12833e-04,0.00000e+00,-1.97579e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.14939e-02,-8.67033e-02,0.00000e+00,-1.06613e-02,-7.10585e-04,-1.06905e-02,-7.10585e-04,-4.96908e-04,0.00000e+00,-1.06905e-02,0.00000e+00,0.00000e+00,-1.97795e-02,-2.96380e-02,-1.97579e-02,-2.96380e-02,9.12833e-04,0.00000e+00,-1.97579e-02,0.00000e+00,0.00000e+00,1.17363e-02,-1.09434e-01,0.00000e+00,6.45161e-02,-6.66667e-02,0.00000e+00
1.63659e-02,-1.06087e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.95751e-02,-2.93291e-02,-1.95791e-02,-2.93291e-02,1.26887e-03,0.00000e+00,-1.95791e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.60782e-02,-8.35348e-02,0.00000e+00,-1.04731e-02,-7.14128e-04,-1.06727e-02,-7.14128e-04,-8.51036e-04,0.00000e+00,-1.06727e-02,0.00000e+00,0.00000e+00,-1.95751e-02,-2.93291e-02,-1.95791e-02,-2.93291e-02,1.26887e-03,0.00000e+00,-1.95791e-02,0.00000e+00,0.00000e+00,1.63659e-02,-1.06087e-01,0.00000e+00,9.67742e-02,-6.66667e-02,0.00000e+00
2.22031e-02,-1.01451e-01,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.93563e-02,-2.88742e-02,-1.93496e-02,-2.88742e-02,1.75624e-03,0.00000e+00,-1.93496e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.18164e-02,-7.91576e-02,0.00000e+00,-1.03422e-02,-5.69962e-04,-1.04515e-02,-5.69962e-04,-9.15116e-04,0.00000e+00,-1.04515e-02,0.00000e+00,0.00000e+00,-1.93563e-02,-2.88742e-02,-1.93496e-02,-2.88742e-02,1.75624e-03,0.00000e+00,-1.93496e-02,0.00000e+00,0.00000e+00,2.22031e-02,-1.01451e-01,0.00000e+00,1.29032e-01,-6.66667e-02,0.00000e+00
2.73279e-02,-9.54913e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.92762e-02,-2.84063e-02,-1.89814e-02,-2.84063e-02,2.15373e-03,0.00000e+00,-1.89814e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,2.69112e-02,-7.34937e-02,0.00000e+00,-9.94663e-03,-7.62759e-04,-1.00868e-02,-7.62759e-04,-1.17375e-03,0.00000e+00,-1.00868e-02,0.00000e+00,0.00000e+00,-1.92762e-02,-2.84063e-02,-1.89814e-02,-2.84063e-02,2.15373e-03,0.00000e+00,-1.89814e-02,0.00000e+00,0.00000e+00,2.73279e-02,-9.54913e-02,0.00000e+00,1.61290e-01,-6.66667e-02,0.00000e+00
3.22026e-02,-8.89199e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.89750e-02,-2.78228e-02,-1.87551e-02,-2.78228e-02,2.54768e-03,0.00000e+00,-1.87551e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.17449e-02,-6.72967e-02,0.00000e+00,-9.64230e-03,-5.76351e-04,-9.72559e-03,-5.76351e-04,-1.28560e-03,0.00000e+00,-9.72559e-03,0.00000e+00,0.00000e+00,-1.89750e-02,-2.78228e-02,-1.87551e-02,-2.78228e-02,2.54768e-03,0.00000e+00,-1.87551e-02,0.00000e+00,0.00000e+00,3.22026e-02,-8.89199e-02,0.00000e+00,1.93548e-01,-6.66667e-02,0.00000e+00
3.68545e-02,-8.07486e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.87948e-02,-2.70569e-02,-1.81884e-02,-2.70569e-02,2.95926e-03,0.00000e+00,-1.81884e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.63951e-02,-5.95531e-02,0.00000e+00,-9.16300e-03,-7.20777e-04,-9.07389e-03,-7.20777e-04,-1.38765e-03,0.00000e+00,-9.07389e-03,0.00000e+00,0.00000e+00,-1.87948e-02,-2.70569e-02,-1.81884e-02,-2.70569e-02,2.95926e-03,0.00000e+00,-1.81884e-02,0.00000e+00,0.00000e+00,3.68545e-02,-8.07486e-02,0.00000e+00,2.25806e-01,-6.66667e-02,0.00000e+00
4.03275e-02,-7.25308e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.83952e-02,-2.62408e-02,-1.77182e-02,-2.62408e-02,3.28139e-03,0.00000e+00,-1.77182e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,3.98908e-02,-5.18365e-02,0.00000e+00,-8.66943e-03,-6.78701e-04,-8.50922e-03,-6.78701e-04,-1.54279e-03,0.00000e+00,-8.50922e-03,0.00000e+00,0.00000e+00,-1.83952e-02,-2.62408e-02,-1.77182e-02,-2.62408e-02,3.28139e-03,0.00000e+00,-1.77182e-02,0.00000e+00,0.00000e+00,4.03275e-02,-7.25308e-02,0.00000e+00,2.58065e-01,-6.66667e-02,0.00000e+00
4.35476e-02,-6.30686e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.79626e-02,-2.51710e-02,-1.69923e-02,-2.51710e-02,3.63476e-03,0.00000e+00,-1.69923e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.31589e-02,-4.29465e-02,0.00000e+00,-8.17208e-03,-6.00954e-04,-7.73707e-03,-6.00954e-04,-1.57280e-03,0.00000e+00,-7.73707e-03,0.00000e+00,0.00000e+00,-1.79626e-02,-2.51710e-02,-1.69923e-02,-2.51710e-02,3.63476e-03,0.00000e+00,-1.69923e-02,0.00000e+00,0.00000e+00,4.35476e-02,-6.30686e-02,0.00000e+00,2.90323e-01,-6.66667e-02,0.00000e+00
4.55023e-02,-5.34927e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.75890e-02,-2.41340e-02,-1.62002e-02,-2.41340e-02,3.91280e-03,0.00000e+00,-1.62002e-02,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.52000e-02,-3.40010e-02,0.00000e+00,-7.69492e-03,-7.28540e-04,-6.91805e-03,-7.28540e-04,-1.67476e-03,0.00000e+00,-6.91805e-03,0.00000e+00,0.00000e+00,-1.75890e-02,-2.41340e-02,-1.62002e-02,-2.41340e-02,3.91280e-03,0.00000e+00,-1.62002e-02,0.00000e+00,0.00000e+00,4.55023e-02,-5.34927e-02,0.00000e+00,3.22581e-01,-6.66667e-02,0.00000e+00
